X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-2.99917270448098,43.0441209876539,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"30",./5.png
-2.99915628180501,43.0441096994313,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"35",./5.png
-2.99910161551239,43.044155521875,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"30",./5.png
-2.99911723456116,43.0441354744955,,Acer pseudoplatanus,,,DCIM/observaciones_20220912115325260.jpg,"20",./5.png
-2.99911332999583,43.0441268826791,,Fraxinus excelsior,,,DCIM/observaciones_20220912115325260.jpg,"25",./4.png
-2.99912016363047,43.04409681148,,Acer campestre,,2 plantones de 5 cm. de tocon,DCIM/arboles_20220912115229312.jpg,"30",./21.png
-2.99907728663162,43.0441294571755,,Platanus x hispanica,,,DCIM/arboles_20220912115906448.jpg,"80",./18.png
-2.99899116332983,43.0441163405785,,Platanus x hispanica,,,DCIM/arboles_20220912115906448.jpg,"100",./18.png
-2.99901218344317,43.0440606699768,,Platanus x hispanica,,,DCIM/arboles_20220912115704728.jpg,"80",./18.png
-2.99912230534489,43.0440627352833,,Platanus x hispanica,,,DCIM/arboles_20220912115749291.jpg,"90",./18.png
-2.99903748632735,43.0440060501881,,Platanus x hispanica,,,DCIM/arboles_20220912115704728.jpg,"70",./18.png
-2.99907396134892,43.0439313018076,,Platanus x hispanica,,,DCIM/arboles_20220912115704728.jpg,"100",./18.png
-2.99921205471815,43.0439364055015,,Platanus x hispanica,,,DCIM/arboles_20220912115749291.jpg,"80",./18.png
-2.99926100029265,43.0438806285724,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"120",./18.png
-2.99931843983416,43.0438699481777,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"80",./18.png
-2.99929903956761,43.0438204722667,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"60",./18.png
-2.99936328435855,43.04380777335,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"90",./18.png
-2.99934232559414,43.043762657325,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"80",./18.png
-2.9992598558257,43.0437419369235,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"115",./18.png
-2.99940246953595,43.0437563080087,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"80",./18.png
