X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-2.99921723256273,43.0397022285062,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.9992017207389,43.0397107619225,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99918582110654,43.0397201486863,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99916914586414,43.0397309576962,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99915053164657,43.03974205114,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99913734655031,43.0397514379171,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99911989572891,43.0397605402092,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99910360825727,43.0397713492125,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99908615740835,43.0397815893025,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99905086782949,43.0398066206838,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.9990353559474,43.0398157229789,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99901965014127,43.0398262475242,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99900103590718,43.039834923112,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
-2.99898940191514,43.0398460165901,,Juniperus communis,,,DCIM/arbusto_20220907155107181.jpg,,./0.png
